,ShiftDate,ClinicName,ClinicCity,ClinicState,ShiftID,ShiftStart,ShiftEnd,DoctorFullName,HoursWorked
6817,2008-02-11,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
6818,2008-02-11,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
6819,2008-02-11,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6820,2008-02-11,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
6821,2008-02-12,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
6822,2008-02-12,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
6823,2008-02-12,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
6824,2008-02-12,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
6825,2008-02-12,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
6826,2008-02-12,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
6827,2008-02-13,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
6828,2008-02-13,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
6829,2008-02-13,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
6830,2008-02-13,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
6831,2008-02-13,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
6832,2008-02-13,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6833,2008-02-14,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6834,2008-02-14,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
6835,2008-02-14,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
6836,2008-02-14,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
6837,2008-02-14,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
6838,2008-02-14,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
6839,2008-02-15,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
6840,2008-02-15,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
6841,2008-02-15,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
6842,2008-02-15,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6843,2008-02-15,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
6844,2008-02-15,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6845,2008-02-16,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
6846,2008-02-16,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
6847,2008-02-16,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
6848,2008-02-16,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6849,2008-02-16,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6850,2008-02-16,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
6851,2008-02-17,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6852,2008-02-17,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6853,2008-02-17,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6854,2008-02-17,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
6855,2008-02-17,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
6856,2008-02-17,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6857,2008-02-18,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
6858,2008-02-18,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6859,2008-02-18,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
6860,2008-02-18,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6861,2008-02-18,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
6862,2008-02-18,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
6863,2008-02-19,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
6864,2008-02-19,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6865,2008-02-19,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
6866,2008-02-19,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
6867,2008-02-19,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
6868,2008-02-19,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
6869,2008-02-20,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6870,2008-02-20,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6871,2008-02-20,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6872,2008-02-20,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6873,2008-02-20,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6874,2008-02-20,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
6875,2008-02-21,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6876,2008-02-21,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
6877,2008-02-21,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
6878,2008-02-21,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6879,2008-02-21,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
6880,2008-02-21,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6881,2008-02-22,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
6882,2008-02-22,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
6883,2008-02-22,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6884,2008-02-22,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
6885,2008-02-22,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
6886,2008-02-22,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6887,2008-02-23,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
6888,2008-02-23,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
6889,2008-02-23,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6890,2008-02-23,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6891,2008-02-23,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
6892,2008-02-23,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6893,2008-02-24,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6894,2008-02-24,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
6895,2008-02-24,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6896,2008-02-24,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6897,2008-02-24,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
6898,2008-02-24,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6899,2008-02-25,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6900,2008-02-25,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
6901,2008-02-25,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
6902,2008-02-25,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,George Abercrombie,20
6903,2008-02-25,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
6904,2008-02-25,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
6905,2008-02-26,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6906,2008-02-26,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6907,2008-02-26,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
6908,2008-02-26,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6909,2008-02-26,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6910,2008-02-26,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
6911,2008-02-27,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6912,2008-02-27,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
6913,2008-02-27,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
6914,2008-02-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
6915,2008-02-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
6916,2008-02-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
6917,2008-02-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
6918,2008-02-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6919,2008-02-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
6920,2008-02-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6921,2008-02-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
6922,2008-02-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6923,2008-02-29,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
6924,2008-02-29,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
6925,2008-02-29,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
6926,2008-02-29,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
6927,2008-02-29,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
6928,2008-02-29,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
6929,2008-03-01,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6930,2008-03-01,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
6931,2008-03-01,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
6932,2008-03-01,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
6933,2008-03-01,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6934,2008-03-01,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
6935,2008-03-02,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
6936,2008-03-02,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6937,2008-03-02,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
6938,2008-03-02,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
6939,2008-03-02,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
6940,2008-03-02,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6941,2008-03-03,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6942,2008-03-03,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
6943,2008-03-03,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
6944,2008-03-03,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
6945,2008-03-03,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6946,2008-03-03,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6947,2008-03-04,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
6948,2008-03-04,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6949,2008-03-04,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
6950,2008-03-04,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
6951,2008-03-04,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
6952,2008-03-04,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
6953,2008-03-05,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6954,2008-03-05,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
6955,2008-03-05,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6956,2008-03-05,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6957,2008-03-05,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
6958,2008-03-05,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6959,2008-03-06,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6960,2008-03-06,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6961,2008-03-06,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
6962,2008-03-06,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
6963,2008-03-06,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
6964,2008-03-06,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
6965,2008-03-07,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
6966,2008-03-07,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6967,2008-03-07,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
6968,2008-03-07,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
6969,2008-03-07,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
6970,2008-03-07,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
6971,2008-03-08,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
6972,2008-03-08,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
6973,2008-03-08,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
6974,2008-03-08,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6975,2008-03-08,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
6976,2008-03-08,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
6977,2008-03-09,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
6978,2008-03-09,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
6979,2008-03-09,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
6980,2008-03-09,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
6981,2008-03-09,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6982,2008-03-09,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
6983,2008-03-10,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
6984,2008-03-10,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
6985,2008-03-10,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
6986,2008-03-10,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
6987,2008-03-10,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
6988,2008-03-10,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
6989,2008-03-11,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
6990,2008-03-11,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
6991,2008-03-11,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
6992,2008-03-11,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
6993,2008-03-11,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
6994,2008-03-11,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6995,2008-03-12,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
6996,2008-03-12,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
6997,2008-03-12,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
6998,2008-03-12,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
6999,2008-03-12,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
7000,2008-03-12,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7001,2008-03-13,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
7002,2008-03-13,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7003,2008-03-13,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
7004,2008-03-13,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7005,2008-03-13,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
7006,2008-03-13,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7007,2008-03-14,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7008,2008-03-14,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7009,2008-03-14,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
7010,2008-03-14,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7011,2008-03-14,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7012,2008-03-14,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7013,2008-03-15,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
7014,2008-03-15,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7015,2008-03-15,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7016,2008-03-15,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
7017,2008-03-15,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7018,2008-03-15,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
7019,2008-03-16,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
7020,2008-03-16,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7021,2008-03-16,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
7022,2008-03-16,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
7023,2008-03-16,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
7024,2008-03-16,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
7025,2008-03-17,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7026,2008-03-17,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7027,2008-03-17,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
7028,2008-03-17,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7029,2008-03-17,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7030,2008-03-17,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7031,2008-03-18,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7032,2008-03-18,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7033,2008-03-18,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7034,2008-03-18,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7035,2008-03-18,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7036,2008-03-18,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7037,2008-03-19,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7038,2008-03-19,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7039,2008-03-19,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
7040,2008-03-19,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
7041,2008-03-19,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7042,2008-03-19,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7043,2008-03-20,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7044,2008-03-20,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7045,2008-03-20,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7046,2008-03-20,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,George Abercrombie,20
7047,2008-03-20,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7048,2008-03-20,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7049,2008-03-21,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7050,2008-03-21,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7051,2008-03-21,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
7052,2008-03-21,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
7053,2008-03-21,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7054,2008-03-21,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7055,2008-03-22,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7056,2008-03-22,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7057,2008-03-22,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
7058,2008-03-22,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7059,2008-03-22,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7060,2008-03-22,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
7061,2008-03-23,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7062,2008-03-23,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7063,2008-03-23,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
7064,2008-03-23,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
7065,2008-03-23,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7066,2008-03-23,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7067,2008-03-24,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7068,2008-03-24,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7069,2008-03-24,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
7070,2008-03-24,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7071,2008-03-24,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
7072,2008-03-24,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
7073,2008-03-25,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
7074,2008-03-25,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7075,2008-03-25,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
7076,2008-03-25,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7077,2008-03-25,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7078,2008-03-25,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7079,2008-03-26,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
7080,2008-03-26,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
7081,2008-03-26,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7082,2008-03-26,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7083,2008-03-26,Redmond,Redmond,WA,1,09:00:00,05:00:00,Mihail Kim,20
7084,2008-03-26,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7085,2008-03-27,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
7086,2008-03-27,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7087,2008-03-27,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
7088,2008-03-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7089,2008-03-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7090,2008-03-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7091,2008-03-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
7092,2008-03-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7093,2008-03-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
7094,2008-03-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7095,2008-03-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
7096,2008-03-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7097,2008-03-29,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7098,2008-03-29,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7099,2008-03-29,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7100,2008-03-29,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7101,2008-03-29,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
7102,2008-03-29,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
